Name,Price,UPC,Link
"Lieber's Iced Oatmeal Cookies, 18 oz
Open Product Description",$6.29,00043427130608,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-iced-oatmeal-cookies-18-oz-id-00043427130608
"Wrigley's Orbit Sweet Mint Sugarfree Mint Flavored Chewing Gum, 60 count, 3 oz
Open Product Description",$6.29,00025675250628,https://www.shoprite.com/sm/planning/rsid/218/product/wrigleys-orbit-sweet-mint-sugarfree-mint-flavored-chewing-gum-60-count-3-oz-id-00025675250628
"Kedem Grape Juice - Sparkling White, 25.4 fl oz
Open Product Description",$6.19,00073490129292,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-grape-juice-sparkling-white-254-fl-oz-id-00073490129292
"Tuscanini Glaze with Balsamic Vinegar of Modena, 8.5 fl oz
Open Product Description",$6.99,00710069312616,https://www.shoprite.com/sm/planning/rsid/218/product/tuscanini-glaze-with-balsamic-vinegar-of-modena-85-fl-oz-id-00710069312616
"Galil Grape Leaves, 32 oz
Open Product Description",$6.09,00794711002056,https://www.shoprite.com/sm/planning/rsid/218/product/galil-grape-leaves-32-oz-id-00794711002056
"Gefen Fancy White Albacore Tuna in Water, 3 oz
Open Product Description",$6.09,00710069202368,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-fancy-white-albacore-tuna-in-water-3-oz-id-00710069202368
"Kedem Organic Grape Juice, 22 fl oz
Open Product Description",$6.09,00073490131318,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-organic-grape-juice-22-fl-oz-id-00073490131318
"Gefen Olive Oil Non-Stick Cooking Spray, 5 oz
Open Product Description",$5.99,00710069306516,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-olive-oil-nonstick-cooking-spray-5-oz-id-00710069306516
"Gefen Stuffed Manzilla Olives, 10 oz
Open Product Description",$5.99,00710069037205,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-stuffed-manzilla-olives-10-oz-id-00710069037205
"Gefen Unsweetened Apple Sauce, 46 oz
Open Product Description",$6.99,00710069805026,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-unsweetened-apple-sauce-46-oz-id-00710069805026
"Geula Parchment Paper - Cut, 30 each
Open Product Description",$5.99,00710069103337,https://www.shoprite.com/sm/planning/rsid/218/product/geula-parchment-paper-cut-30-each-id-00710069103337
"Lieber's Assorted Nonpareil, 11 oz
Open Product Description",$5.99,00043427161053,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-assorted-nonpareil-11-oz-id-00043427161053
"Lieber's Chocolate Chip Cookies, 18 oz
Open Product Description",$7.99,00043427130240,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-chocolate-chip-cookies-18-oz-id-00043427130240
"Lieber's SemiSweet Chocolate, 15 oz
Open Product Description",$5.99,00043427160216,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-semisweet-chocolate-15-oz-id-00043427160216
"Manischewitz Traditional Matzo Meal, 16 oz
Open Product Description",$5.99,00072700000994,https://www.shoprite.com/sm/planning/rsid/218/product/manischewitz-traditional-matzo-meal-16-oz-id-00072700000994
"Mrs. Adler's Gefilte Fish, 24 oz
Open Product Description",$6.49,00071956210188,https://www.shoprite.com/sm/planning/rsid/218/product/mrs-adlers-gefilte-fish-24-oz-id-00071956210188
"Mrs. Adler's Gefilte Fish, 24 oz
Open Product Description",$7.49,00071956902243,https://www.shoprite.com/sm/planning/rsid/218/product/mrs-adlers-gefilte-fish-24-oz-id-00071956902243
"Pereg Black, White & Red Tri-Color Quinoa, 16 oz
Open Product Description",$5.99,00813568002825,https://www.shoprite.com/sm/planning/rsid/218/product/pereg-black-white-&-red-tricolor-quinoa-16-oz-id-00813568002825
"Pereg Garden Quality Basil, 1.40 oz
Open Product Description",$5.99,00813568000258,https://www.shoprite.com/sm/planning/rsid/218/product/pereg-garden-quality-basil-140-oz-id-00813568000258
"Pereg Garden Quality Parsley, 0.70 oz
Open Product Description",$5.99,00813568000319,https://www.shoprite.com/sm/planning/rsid/218/product/pereg-garden-quality-parsley-070-oz-id-00813568000319
"Pereg Granulated Garlic, 5.30 oz
Open Product Description",$5.99,00813568000135,https://www.shoprite.com/sm/planning/rsid/218/product/pereg-granulated-garlic-530-oz-id-00813568000135
"Pereg Granulated Onion, 4.25 oz
Open Product Description",$5.99,00813568000524,https://www.shoprite.com/sm/planning/rsid/218/product/pereg-granulated-onion-425-oz-id-00813568000524
"Pereg Grilled Chicken Spice Rub, 4.00 oz
Open Product Description",$5.99,00813568000067,https://www.shoprite.com/sm/planning/rsid/218/product/pereg-grilled-chicken-spice-rub-400-oz-id-00813568000067
"Pereg Ground Cinnamon, 3.80 oz
Open Product Description",$5.99,00813568000012,https://www.shoprite.com/sm/planning/rsid/218/product/pereg-ground-cinnamon-380-oz-id-00813568000012
"Pereg Ground Sweet Paprika with Oil, 4.25 oz
Open Product Description",$5.99,00813568000418,https://www.shoprite.com/sm/planning/rsid/218/product/pereg-ground-sweet-paprika-with-oil-425-oz-id-00813568000418
"Pereg Mediterranean Dry Sweet Paprika, 4.25 oz
Open Product Description",$5.99,00813568000401,https://www.shoprite.com/sm/planning/rsid/218/product/pereg-mediterranean-dry-sweet-paprika-425-oz-id-00813568000401
"Pereg Medium Ground Black Pepper, 4.25 oz
Open Product Description",$5.99,00813568001408,https://www.shoprite.com/sm/planning/rsid/218/product/pereg-medium-ground-black-pepper-425-oz-id-00813568001408
"Pereg Middle Eastern Style Shawarma Seasoning, 4.25 oz
Open Product Description",$5.99,00813568000081,https://www.shoprite.com/sm/planning/rsid/218/product/pereg-middle-eastern-style-shawarma-seasoning-425-oz-id-00813568000081
"Pereg New York Style Everything Bagel, 5.30 oz
Open Product Description",$5.99,00813568004270,https://www.shoprite.com/sm/planning/rsid/218/product/pereg-new-york-style-everything-bagel-530-oz-id-00813568004270
"Pereg Oak Wood Smoked Paprika, 4.25 oz
Open Product Description",$5.99,00813568001507,https://www.shoprite.com/sm/planning/rsid/218/product/pereg-oak-wood-smoked-paprika-425-oz-id-00813568001507
"Pereg Signature Recipe Za'atar, 4.25 oz
Open Product Description",$5.99,00813568000302,https://www.shoprite.com/sm/planning/rsid/218/product/pereg-signature-recipe-zaatar-425-oz-id-00813568000302
"Pereg Spices Coriander Seeds Ground, 4.2 oz
Open Product Description",$5.99,00813568000197,https://www.shoprite.com/sm/planning/rsid/218/product/pereg-spices-coriander-seeds-ground-42-oz-id-00813568000197
"Pereg Superfood White Quinoa, 16 oz
Open Product Description",$5.99,00813568001606,https://www.shoprite.com/sm/planning/rsid/218/product/pereg-superfood-white-quinoa-16-oz-id-00813568001606
"Pereg Turmeric Powder, 4.5 oz
Open Product Description",$5.99,00813568000142,https://www.shoprite.com/sm/planning/rsid/218/product/pereg-turmeric-powder-45-oz-id-00813568000142
"Clear Tablecover, 1 each
Open Product Description",$5.89,00729940010459,https://www.shoprite.com/sm/planning/rsid/218/product/clear-tablecover-1-each-id-00729940010459
"Beigel & Beigel Sour Cream & Onion Flavor Snack Cracker Crisps, 10.6 oz
Open Product Description",$5.79,00008982000513,https://www.shoprite.com/sm/planning/rsid/218/product/beigel-&-beigel-sour-cream-&-onion-flavor-snack-cracker-crisps-106-oz-id-00008982000513
"Kedem Kids Telma Crunchee! Chocolate Flavored Cereal Bars, 0.9 oz, 6 count
Open Product Description",$5.79,00073490132841,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-kids-telma-crunchee-chocolate-flavored-cereal-bars-09-oz-6-count-id-00073490132841
"Kedem Kids Telma Crunchee! Coco Rice Chocolate Flavored Cereal Bars, 0.7 oz, 6 count
Open Product Description",$5.79,00073490132858,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-kids-telma-crunchee-coco-rice-chocolate-flavored-cereal-bars-07-oz-6-count-id-00073490132858
"Lieber's Sesame Tahini, 17.8 oz
Open Product Description",$5.79,00043427022514,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-sesame-tahini-178-oz-id-00043427022514
"Lieber's Snackers Crackers, 13.7 oz
Open Product Description",$5.79,00043427130516,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-snackers-crackers-137-oz-id-00043427130516
"Lieber's Snackers Reduced Fat! Crackers, 12.5 oz
Open Product Description",$5.79,00043427130479,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-snackers-reduced-fat-crackers-125-oz-id-00043427130479
"Lieber's Unsalted Tops Snackers The All Purpose Cracker Family Size, 4 count, 13.7 oz
Open Product Description",$5.79,00043427130523,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-unsalted-tops-snackers-the-all-purpose-cracker-family-size-4-count-137-oz-id-00043427130523
"Lipton Consomme & Recipe Mix for Chicken Dishes, 14.1 oz
Open Product Description",$5.79,00084685381715,https://www.shoprite.com/sm/planning/rsid/218/product/lipton-consomme-&-recipe-mix-for-chicken-dishes-141-oz-id-00084685381715
"Paskesz Trios Premium Double Cream Filled Chocolate Sandwich Cookies, 15.35 oz
Open Product Description",$5.79,00025675010147,https://www.shoprite.com/sm/planning/rsid/218/product/paskesz-trios-premium-double-cream-filled-chocolate-sandwich-cookies-1535-oz-id-00025675010147
"Wolff's Cream of Buckwheat 100% All Natural Cereal, 13 oz
Open Product Description",$5.79,00070577000062,https://www.shoprite.com/sm/planning/rsid/218/product/wolffs-cream-of-buckwheat-100-all-natural-cereal-13-oz-id-00070577000062
"Kitov Natural Microwave Popcorn, 3.5 oz, 6 count
Open Product Description",$5.59,00076784008099,https://www.shoprite.com/sm/planning/rsid/218/product/kitov-natural-microwave-popcorn-35-oz-6-count-id-00076784008099
"Lieber's Peach Halves in Light Syrup, 29 oz
Open Product Description",$5.59,00043427202510,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-peach-halves-in-light-syrup-29-oz-id-00043427202510
"Lior Organic Tahini Pure Ground Sesame, 16 oz
Open Product Description",$6.39,00794711001097,https://www.shoprite.com/sm/planning/rsid/218/product/lior-organic-tahini-pure-ground-sesame-16-oz-id-00794711001097
"Ceres Medley of Fruits 100% Juice Blend, 33.8 fl oz
Open Product Description",$4.99,00751217123494,https://www.shoprite.com/sm/planning/rsid/218/product/ceres-medley-of-fruits-100-juice-blend-338-fl-oz--id-00751217123494
"Gefen Sour Salt, 5.5 oz
Open Product Description",$5.49,00710069152779,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-sour-salt-55-oz-id-00710069152779
"Haddar by Baracke Seasoned Tahini, 15.9 oz
Open Product Description",$5.49,00077028884219,https://www.shoprite.com/sm/planning/rsid/218/product/haddar-by-baracke-seasoned-tahini-159-oz-id-00077028884219
"Haddar by Baracke Tahini Sesame Paste, 15.9 oz
Open Product Description",$5.49,00077028884202,https://www.shoprite.com/sm/planning/rsid/218/product/haddar-by-baracke-tahini-sesame-paste-159-oz-id-00077028884202
"Kedem Vintage Balsamic Vinegar, 12.7 fl oz
Open Product Description",$5.49,00073490128967,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-vintage-balsamic-vinegar-127-fl-oz-id-00073490128967
"Lieber's Cherry Pull-N-Peel, 6.1 oz
Open Product Description",$5.49,00043427400688,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-cherry-pullnpeel-61-oz-id-00043427400688
"Lieber's Consomme Beef Flavor Instant Soup & Seasoning Mix, 14 oz
Open Product Description",$5.49,00043427199254,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-consomme-beef-flavor-instant-soup-&-seasoning-mix-14-oz-id-00043427199254
"Lieber's Consomme Chicken Flavor Instant Soup & Seasoning Mix, 14 oz
Open Product Description",$5.49,00043427195201,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-consomme-chicken-flavor-instant-soup-&-seasoning-mix-14-oz-id-00043427195201
"Lieber's Consomme Onion Instant Soup Mix & Onion Dip, 14 oz
Open Product Description",$5.49,00043427195225,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-consomme-onion-instant-soup-mix-&-onion-dip-14-oz-id-00043427195225
"Lieber's Hot Chocolate Mix, 8 oz
Open Product Description",$5.49,00043427195379,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-hot-chocolate-mix-8-oz-id-00043427195379
"Lior Pure Ground Sesame Tahini, 16 oz
Open Product Description",$5.49,00794711000410,https://www.shoprite.com/sm/planning/rsid/218/product/lior-pure-ground-sesame-tahini-16-oz-id-00794711000410
"Manischewitz Tam Tams Garlic Snack Crackers, 9.6 oz
Open Product Description",$5.49,00072700000215,https://www.shoprite.com/sm/planning/rsid/218/product/manischewitz-tam-tams-garlic-snack-crackers-96-oz-id-00072700000215
"Manischewitz Tam Tams Onion Snack Crackers, 9.6 oz
Open Product Description",$5.49,00072700000451,https://www.shoprite.com/sm/planning/rsid/218/product/manischewitz-tam-tams-onion-snack-crackers-96-oz-id-00072700000451
"Manischewitz Tam Tams Original Snack Crackers, 9.6 oz
Open Product Description",$5.49,00072700000338,https://www.shoprite.com/sm/planning/rsid/218/product/manischewitz-tam-tams-original-snack-crackers-96-oz-id-00072700000338
"Paskesz Tropical Fruit Snacks, .8 oz, 8 count
Open Product Description",$5.49,00025675125339,https://www.shoprite.com/sm/planning/rsid/218/product/paskesz-tropical-fruit-snacks-8-oz-8-count-id-00025675125339
"Tuscanini Solid Light Yellowfin Tuna in Olive Oil, 5.6 oz
Open Product Description",$5.49,00710069304253,https://www.shoprite.com/sm/planning/rsid/218/product/tuscanini-solid-light-yellowfin-tuna-in-olive-oil-56-oz-id-00710069304253
"Unger's Flavored Panko Bread Crumbs, 9 oz
Open Product Description",$5.69,00023005002688,https://www.shoprite.com/sm/planning/rsid/218/product/ungers-flavored-panko-bread-crumbs-9-oz-id-00023005002688
"Zeeskite Chocolate Twists Candy, 12 oz
Open Product Description",$5.49,00032797500067,https://www.shoprite.com/sm/planning/rsid/218/product/zeeskite-chocolate-twists-candy-12-oz-id-00032797500067
"Gefen Pickles - Dill Chips, 32 fl oz
Open Product Description",$5.49,00710069032156,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-pickles-dill-chips-32-fl-oz-id-00710069032156
"Gefen Pickles - Kosher Dill, 32 oz
Open Product Description",$5.29,00710069032002,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-pickles-kosher-dill-32-oz-id-00710069032002
"Glicks Everyday Non-Stick Vegetable Oil Cooking Spray, 5 oz
Open Product Description",$5.29,00840762016655,https://www.shoprite.com/sm/planning/rsid/218/product/glicks-everyday-nonstick-vegetable-oil-cooking-spray-5-oz-id-00840762016655
"Heaven & Earth Veggie Croutons Flavored with Onion & Garlic, 12 oz
Open Product Description",$6.59,00810487002165,https://www.shoprite.com/sm/planning/rsid/218/product/heaven-&-earth-veggie-croutons-flavored-with-onion-&-garlic-12-oz-id-00810487002165
"Lieber's Vegetable Oil Cooking Spray, 5 oz
Open Product Description",$5.29,00043427008495,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-vegetable-oil-cooking-spray-5-oz-id-00043427008495
"Lieber's Winkie Pops, 9 oz
Open Product Description",$5.29,00043427410205,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-winkie-pops-9-oz-id-00043427410205
"Pereg BBQ Mixed Spices, 4.2 oz
Open Product Description",$5.99,00813568000074,https://www.shoprite.com/sm/planning/rsid/218/product/pereg-bbq-mixed-spices-42-oz-id-00813568000074
"Pereg Black Pepper Powder, 4.25 oz
Open Product Description",$5.99,00813568000364,https://www.shoprite.com/sm/planning/rsid/218/product/pereg-black-pepper-powder-425-oz-id-00813568000364
"Pereg Hand Selected Bay Leaves, 0.50 oz
Open Product Description",$5.99,00813568000333,https://www.shoprite.com/sm/planning/rsid/218/product/pereg-hand-selected-bay-leaves-050-oz-id-00813568000333
"Pereg Quinoa Multi-Purpose Flour, 16 oz
Open Product Description",$6.99,00813568002986,https://www.shoprite.com/sm/planning/rsid/218/product/pereg-quinoa-multipurpose-flour-16-oz-id-00813568002986
"Pereg Seafood Mixed Spices, 4.25 oz
Open Product Description",$5.99,00813568000159,https://www.shoprite.com/sm/planning/rsid/218/product/pereg-seafood-mixed-spices-425-oz-id-00813568000159
"Pereg Thyme, 1.40 oz
Open Product Description",$5.99,00813568000517,https://www.shoprite.com/sm/planning/rsid/218/product/pereg-thyme-140-oz-id-00813568000517
"Blooms Hot Ripple Potato Chips, 9 oz
Open Product Description",$5.19,00032797006248,https://www.shoprite.com/sm/planning/rsid/218/product/blooms-hot-ripple-potato-chips-9-oz-id-00032797006248
"Galil Roasted & Salted Watermelon Seeds, 6.0 oz
Open Product Description",$5.19,00794711000564,https://www.shoprite.com/sm/planning/rsid/218/product/galil-roasted-&-salted-watermelon-seeds-60-oz-id-00794711000564
"Lieber's Mr. Chip Premium Chocolate Chip Cookies, 13.5 oz
Open Product Description",$5.79,00043427111300,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-mr-chip-premium-chocolate-chip-cookies-135-oz-id-00043427111300
"Galil Pitted Green Olives Value Size, 24 fl oz
Open Product Description",$5.09,00794711001554,https://www.shoprite.com/sm/planning/rsid/218/product/galil-pitted-green-olives-value-size-24-fl-oz-id-00794711001554
"Ceres Guava 100% Juice Blend, 33.8 fl oz
Open Product Description",$4.99,00751217123470,https://www.shoprite.com/sm/planning/rsid/218/product/ceres-guava-100-juice-blend-338-fl-oz-id-00751217123470
"Ceres Mango 100% Juice Blend, 33.8 fl oz
Open Product Description",$4.99,00751217123463,https://www.shoprite.com/sm/planning/rsid/218/product/ceres-mango-100-juice-blend-338-fl-oz-id-00751217123463
"Ceres Passion Fruit 100% Juice Blend, 33.8 fl oz
Open Product Description",$4.99,00751217152630,https://www.shoprite.com/sm/planning/rsid/218/product/ceres-passion-fruit-100-juice-blend-338-fl-oz-id-00751217152630
"Ceres Pear 100% Juice Blend, 33.8 fl oz
Open Product Description",$4.99,00751217152685,https://www.shoprite.com/sm/planning/rsid/218/product/ceres-pear-100-juice-blend-338-fl-oz-id-00751217152685
"Emzee Cookies - Chocolate Creme Filled Wafers, 28 oz
Open Product Description",$8.09,00710069105782,https://www.shoprite.com/sm/planning/rsid/218/product/emzee-cookies-chocolate-creme-filled-wafers-28-oz-id-00710069105782
"Galil Roasted & Salted Squash Seeds, 6.0 oz
Open Product Description",$4.99,00794711005118,https://www.shoprite.com/sm/planning/rsid/218/product/galil-roasted-&-salted-squash-seeds-60-oz-id-00794711005118
"Gefen Confectioners Pure Cane Sugar, 16 oz
Open Product Description",$4.99,00710069401754,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-confectioners-pure-cane-sugar-16-oz-id-00710069401754
"Gefen Honey, 12 oz
Open Product Description",$4.99,00710069128903,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-honey-12-oz-id-00710069128903
"Gefen Pickle Sandwich Slices - Hot Pepper, 16 oz
Open Product Description",$4.99,00710069032170,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-pickle-sandwich-slices-hot-pepper-16-oz-id-00710069032170
"Gefen Roasted Red Pepper Strips, 16 fl oz
Open Product Description",$4.99,00710069002630,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-roasted-red-pepper-strips-16-fl-oz-id-00710069002630
"Gefen Semi Sweet Dark Real Chocolate Chips, 9 oz
Open Product Description",$4.99,00710069040908,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-semi-sweet-dark-real-chocolate-chips-9-oz-id-00710069040908
"Gefen Spanish Olives, 8 oz
Open Product Description",$4.99,00710069038103,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-spanish-olives-8-oz-id-00710069038103
"Hashahar Ha'ole Special Сосоа Spread, 16 oz
Open Product Description",$4.99,00013113347344,https://www.shoprite.com/sm/planning/rsid/218/product/hashahar-haole-special-spread-16-oz-id-00013113347344
"Heaven & Earth Taro Chips, 5 oz
Open Product Description",$4.99,00810487007337,https://www.shoprite.com/sm/planning/rsid/218/product/heaven-&-earth-taro-chips-5-oz-id-00810487007337
"Kedem Sparkling Apple Cider, 25.4 fl oz
Open Product Description",$4.99,00073490128509,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-sparkling-apple-cider-254-fl-oz-id-00073490128509
"Kedem Sparkling Blush Grape Juice, 25.4 fl oz
Open Product Description",$4.99,00073490128332,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-sparkling-blush-grape-juice-254-fl-oz-id-00073490128332
"Kedem Sparkling Peach Flavored Grape Juice, 25.4 fl oz
Open Product Description",$4.99,00073490128493,https://www.shoprite.com/sm/planning/rsid/218/product/kedem-sparkling-peach-flavored-grape-juice-254-fl-oz-id-00073490128493
"Lieber's Deli Sesame Teriyaki Sauce, 15 oz
Open Product Description",$4.99,00043427111362,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-deli-sesame-teriyaki-sauce-15-oz-id-00043427111362
"Lieber's Everything Mix, 8.5 oz
Open Product Description",$4.99,00043427000062,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-everything-mix-85-oz-id-00043427000062
"Lieber's Honey, 12 oz
Open Product Description",$4.99,00043427022354,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-honey-12-oz-id-00043427022354
"Lieber's Hot Chocolate Mix, 1 oz
Open Product Description",$5.49,00043427195140,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-hot-chocolate-mix-1-oz-id-00043427195140
"Lieber's Real Semi Sweet Chocolate Chips, 10 oz
Open Product Description",$4.99,00043427100120,https://www.shoprite.com/sm/planning/rsid/218/product/liebers-real-semi-sweet-chocolate-chips-10-oz-id-00043427100120
"Manischewitz Egg Matzos, 12 oz
Open Product Description",$5.99,00072700008211,https://www.shoprite.com/sm/planning/rsid/218/product/manischewitz-egg-matzos-12-oz-id-00072700008211
"Manischewitz Mehadrin Mandlen Soup Nuts, 1.75 oz
Open Product Description",$4.99,00072700102186,https://www.shoprite.com/sm/planning/rsid/218/product/manischewitz-mehadrin-mandlen-soup-nuts-175-oz-id-00072700102186
"Manischewitz Thin Unsalted Matzos, 10 oz
Open Product Description",$4.99,00072700000406,https://www.shoprite.com/sm/planning/rsid/218/product/manischewitz-thin-unsalted-matzos-10-oz-id-00072700000406
"Manischewitz Whole Wheat Matzos, 10 oz
Open Product Description",$4.99,00072700000352,https://www.shoprite.com/sm/planning/rsid/218/product/manischewitz-whole-wheat-matzos-10-oz-id-00072700000352
"Pereg Classic Golden Bread Crumbs, 12 oz
Open Product Description",$4.99,00813568000586,https://www.shoprite.com/sm/planning/rsid/218/product/pereg-classic-golden-bread-crumbs-12-oz-id-00813568000586
"Skittles Fruit Flavored Chewy Candies in a Crisp Sugar Shell, 6.2 oz
Open Product Description",$4.99,00025675125247,https://www.shoprite.com/sm/planning/rsid/218/product/skittles-fruit-flavored-chewy-candies-in-a-crisp-sugar-shell-62-oz-id-00025675125247
"Streit's Soup Base Chicken Flavor Instant Soup & Seasoning Mix, 5 oz
Open Product Description",$5.19,00070227620039,https://www.shoprite.com/sm/planning/rsid/218/product/streits-soup-base-chicken-flavor-instant-soup-&-seasoning-mix-5-oz-id-00070227620039
"Tuscanini Classic Marinara Sauce, 24.3 oz
Open Product Description",$4.99,00710069312029,https://www.shoprite.com/sm/planning/rsid/218/product/tuscanini-classic-marinara-sauce-243-oz-id-00710069312029
"Tuscanini Green Cerignola Olives, 10.6 oz
Open Product Description",$4.99,00710069301917,https://www.shoprite.com/sm/planning/rsid/218/product/tuscanini-green-cerignola-olives-106-oz-id-00710069301917
"Tuscanini Napoletana Pasta Sauce, 24.3 oz
Open Product Description",$4.99,00710069312012,https://www.shoprite.com/sm/planning/rsid/218/product/tuscanini-napoletana-pasta-sauce-243-oz-id-00710069312012
"Tuscanini Parchment Crackers with Olive Oil & Oregano, 3.5
Open Product Description",$4.99,00710069303317,https://www.shoprite.com/sm/planning/rsid/218/product/tuscanini-parchment-crackers-with-olive-oil-&-oregano-35-id-00710069303317
"Tuscanini Parchment Crackers with Olive Oil & Rosemary, 3.5 oz
Open Product Description",$4.99,00710069303324,https://www.shoprite.com/sm/planning/rsid/218/product/tuscanini-parchment-crackers-with-olive-oil-&-rosemary-35-oz-id-00710069303324
"Tuscanini Traditional Pizza Sauce, 24.3 oz
Open Product Description",$4.99,00710069312005,https://www.shoprite.com/sm/planning/rsid/218/product/tuscanini-traditional-pizza-sauce-243-oz-id-00710069312005
"Tuscanini Zesty Marinara Sauce, 24.3 oz
Open Product Description",$4.99,00710069312036,https://www.shoprite.com/sm/planning/rsid/218/product/tuscanini-zesty-marinara-sauce-243-oz-id-00710069312036
"Unger's Flavored Bread Crumbs, 15 oz
Open Product Description",$4.99,00023005002374,https://www.shoprite.com/sm/planning/rsid/218/product/ungers-flavored-bread-crumbs-15-oz-id-00023005002374
"Wolff's Whole Granulation 100% Pure Roasted Buckwheat Kasha, 13 oz
Open Product Description",$4.99,00070577000383,https://www.shoprite.com/sm/planning/rsid/218/product/wolffs-whole-granulation-100-pure-roasted-buckwheat-kasha-13-oz-id-00070577000383
"Bnei Darom Mini Cucumbers in Brine, 19.8 oz
Open Product Description",$4.89,07290002015192,https://www.shoprite.com/sm/planning/rsid/218/product/bnei-darom-mini-cucumbers-in-brine-198-oz-id-07290002015192
"Lior Gourmet Spices Baharat Seasoning All Spice, 4.2 oz
Open Product Description",$4.89,00794711005538,https://www.shoprite.com/sm/planning/rsid/218/product/lior-gourmet-spices-baharat-seasoning-all-spice-42-oz-id-00794711005538
"Lior Gourmet Spices Za'atar Seasoning, 4.9 oz
Open Product Description",$4.89,00794711005453,https://www.shoprite.com/sm/planning/rsid/218/product/lior-gourmet-spices-zaatar-seasoning-49-oz-id-00794711005453
"Tuscanini Gluten Free Gnocchi, 16 oz
Open Product Description",$4.89,00710069303157,https://www.shoprite.com/sm/planning/rsid/218/product/tuscanini-gluten-free-gnocchi-16-oz-id-00710069303157
"Wrigley's Orbit Bubble Mint Chewing Gum, 46 count, 2.25 oz
Open Product Description",$4.89,00025675250666,https://www.shoprite.com/sm/planning/rsid/218/product/wrigleys-orbit-bubble-mint-chewing-gum-46-count-225-oz-id-00025675250666
"Absolutely Gluten Free Grain Free Chocolate Coconut Chews, 5 oz
Open Product Description",$4.79,00073490180439,https://www.shoprite.com/sm/planning/rsid/218/product/absolutely-gluten-free-grain-free-chocolate-coconut-chews-5-oz-id-00073490180439
"Gefen Fusion Instant! Fine Brown Rice Noodles, 11.6 oz
Open Product Description",$4.79,00710069601048,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-fusion-instant-fine-brown-rice-noodles-116-oz-id-00710069601048
"Gefen Fusion Medium Brown Rice Noodles, 11.6 oz
Open Product Description",$4.79,00710069601055,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-fusion-medium-brown-rice-noodles-116-oz-id-00710069601055
"Gefen Gluten-Free Dairy-Free Unsweetened Coconut Milk, 33.8 oz
Open Product Description",$4.79,00710069101722,https://www.shoprite.com/sm/planning/rsid/218/product/gefen-glutenfree-dairyfree-unsweetened-coconut-milk-338-oz-id-00710069101722
"Heaven & Earth Chili Lime Grain Free Tortilla Chips, 4.5 oz
Open Product Description",$4.79,00810487002271,https://www.shoprite.com/sm/planning/rsid/218/product/heaven-&-earth-chili-lime-grain-free-tortilla-chips-45-oz-id-00810487002271
"Kvuzat Yavne Extra Large Marinated Cut Olives in Wine Vinegar, 19 oz
Open Product Description",$4.79,00730127100160,https://www.shoprite.com/sm/planning/rsid/218/product/kvuzat-yavne-extra-large-marinated-cut-olives-in-wine-vinegar-19-oz-id-00730127100160
"Kvuzat Yavne Pickled Cucumbers in Brine, 19 oz
Open Product Description",$4.79,00730127100023,https://www.shoprite.com/sm/planning/rsid/218/product/kvuzat-yavne-pickled-cucumbers-in-brine-19-oz-id-00730127100023
